instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,6.3782,tw-limprovement,tcs-b125-n1,1,1.0,5.6871,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,6.4791,tw-limprovement,tcs-b50-n1,1,1.0,5.9083,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,6.5013,tw-limprovement,tcs-b75-n1,1,1.0,5.7113,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,6.6592,tw-limprovement,tcs-b100-n1,1,1.0,6.0634,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,12.9226,tw-limprovement,jdrasil-b75-n1,1,1.0,12.349,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,15.4376,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,14.8432,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,16.8157,tw-limprovement,jdrasil-b50-n1,1,1.0,16.2672,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,17.9358,tw-limprovement,jdrasil-b100-n1,1,1.0,17.1054,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,18.7707,tw-limprovement,jdrasil-b125-n1,1,1.0,17.9857,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1bkb.edge/run1,
1bkb.edge,networks,atmost200,24.0,27.0,3,0.125,1.0,20.1648,tw-limprovement,jdrasil-b150-n1,1,1.0,19.3368,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkb.edge/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,32.0,33.0,1,0.0313,1.0,2.6012,tw-limprovement,htd-b150-n1,1,1.0,2.0243,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,32.0,33.0,1,0.0313,1.0,2.9853,tw-limprovement,htd-b100-n1,1,1.0,2.3598,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,7.3712,tw-limprovement,tcs-b150-n1,1,1.0,6.8515,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,7.9756,tw-limprovement,tcs-b125-n1,1,1.0,7.3713,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,8.841,tw-limprovement,tcs-b75-n1,1,1.0,8.2904,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,9.2901,tw-limprovement,tcs-b50-n1,1,1.0,8.7838,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,9.4137,tw-limprovement,tcs-b100-n1,1,1.0,8.8425,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,13.4724,tw-limprovement,jdrasil-b50-n1,1,1.0,12.8463,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,13.9962,tw-limprovement,jdrasil-b125-n1,1,1.0,13.2429,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,15.1534,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,14.4331,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,16.996,tw-limprovement,jdrasil-b75-n1,1,1.0,16.4055,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,17.2014,tw-limprovement,jdrasil-b100-n1,1,1.0,16.5886,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,19.4012,tw-limprovement,jdrasil-b150-n1,1,1.0,18.7604,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkb_graph-pp.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,32.0,33.0,1,0.0313,1.0,2.6535,tw-limprovement,htd-b100-n1,1,1.0,2.0784,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,32.0,33.0,1,0.0313,1.0,2.7077,tw-limprovement,htd-b150-n1,1,1.0,2.1274,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,7.6408,tw-limprovement,tcs-b150-n1,1,1.0,7.1252,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,8.1865,tw-limprovement,tcs-b125-n1,1,1.0,7.4821,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,8.2617,tw-limprovement,tcs-b50-n1,1,1.0,7.6565,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,8.7264,tw-limprovement,tcs-b100-n1,1,1.0,8.087,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,9.979,tw-limprovement,tcs-b75-n1,1,1.0,9.3893,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,13.7468,tw-limprovement,jdrasil-b50-n1,1,1.0,13.1929,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,16.1797,tw-limprovement,jdrasil-b75-n1,1,1.0,15.5846,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,16.5315,tw-limprovement,jdrasil-b150-n1,1,1.0,15.273,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,18.684,tw-limprovement,jdrasil-b125-n1,1,1.0,17.9901,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,19.9901,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,19.2458,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1bkb_graph.dimacs/run1,
1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,21.7046,tw-limprovement,jdrasil-b100-n1,1,1.0,21.1617,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1bkb_graph.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,7.8585,tw-limprovement,tcs-b100-n1,1,1.0,7.1993,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,7.927,tw-limprovement,tcs-b125-n1,1,1.0,7.3298,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,8.5294,tw-limprovement,tcs-b150-n1,1,1.0,7.899,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,8.8883,tw-limprovement,tcs-b75-n1,1,1.0,8.2978,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,9.9614,tw-limprovement,tcs-b50-n1,1,1.0,9.4104,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,11.6141,tw-limprovement,jdrasil-b75-n1,1,1.0,11.0842,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,13.8442,tw-limprovement,jdrasil-b50-n1,1,1.0,12.9176,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,15.3656,tw-limprovement,jdrasil-b150-n1,1,1.0,14.4849,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,16.6688,tw-limprovement,jdrasil-b125-n1,1,1.0,16.0216,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,19.3514,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,18.6668,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,20.4174,tw-limprovement,jdrasil-b100-n1,1,1.0,19.3411,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1bkf_graph-pp.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,8.0775,tw-limprovement,tcs-b150-n1,1,1.0,7.3247,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,8.1711,tw-limprovement,tcs-b125-n1,1,1.0,7.5554,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,9.8327,tw-limprovement,tcs-b50-n1,1,1.0,9.2008,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,10.0117,tw-limprovement,tcs-b75-n1,1,1.0,9.368,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,11.5421,tw-limprovement,tcs-b100-n1,1,1.0,9.8452,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,13.0929,tw-limprovement,jdrasil-b50-n1,1,1.0,12.5413,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,15.8367,tw-limprovement,jdrasil-b75-n1,1,1.0,15.2172,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,17.1225,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,16.5429,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,18.3855,tw-limprovement,jdrasil-b100-n1,1,1.0,17.38,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,21.2054,tw-limprovement,jdrasil-b125-n1,1,1.0,20.4715,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1bkf_graph.dimacs/run1,
1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,22.04,tw-limprovement,jdrasil-b150-n1,1,1.0,21.1601,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkf_graph.dimacs/run1,
1bkr_graph.dimacs,twlib,atmost200,45.0,56.0,11,0.2444,1.0,2106.78,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,2106.0106,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1bkr_graph.dimacs/run1,
1bkr_graph.dimacs,twlib,atmost200,45.0,56.0,11,0.2444,1.0,5298.89,tw-limprovement,jdrasil-b100-n1,1,1.0,5298.0775,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1bkr_graph.dimacs/run1,
1bkr_graph.dimacs,twlib,atmost200,44.0,56.0,12,0.2727,1.0,28.1745,tw-limprovement,tcs-b75-n1,1,1.0,27.6502,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost200/1bkr_graph.dimacs/run1,
1bkr_graph.dimacs,twlib,atmost200,44.0,56.0,12,0.2727,1.0,37.0925,tw-limprovement,jdrasil-b75-n1,1,1.0,36.0726,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1bkr_graph.dimacs/run1,
1bkr_graph.dimacs,twlib,atmost200,44.0,56.0,12,0.2727,1.0,1296.69,tw-limprovement,tcs-b100-n1,1,1.0,1296.0217,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkr_graph.dimacs/run1,
1cb6.edge,networks,atmost1000,80.0,83.0,3,0.0375,1.0,135.588,tw-limprovement,tcs-b125-n1,1,1.0,134.7795,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost1000/1cb6.edge/run1,
1cb6.edge,networks,atmost1000,80.0,83.0,3,0.0375,1.0,406.225,tw-limprovement,jdrasil-b125-n1,1,1.0,405.4021,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/1cb6.edge/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,3.7493,tw-limprovement,htd-b100-n1,1,1.0,3.1844,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,4.3771,tw-limprovement,htd-b150-n1,1,1.0,3.026,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,10.3809,tw-limprovement,tcs-b100-n1,1,1.0,9.7841,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,10.4609,tw-limprovement,tcs-b125-n1,1,1.0,9.7915,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,10.7092,tw-limprovement,tcs-b150-n1,1,1.0,9.9828,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,11.0331,tw-limprovement,jdrasil-b100-n1,1,1.0,10.3266,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,12.1801,tw-limprovement,jdrasil-b75-n1,1,1.0,11.3416,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,12.637,tw-limprovement,jdrasil-b150-n1,1,1.0,11.8845,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,13.2326,tw-limprovement,tcs-b75-n1,1,1.0,12.7077,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,14.8314,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,14.097,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/1cuk_graph-pp.dimacs/run1,
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,16.6539,tw-limprovement,jdrasil-b125-n1,1,1.0,15.3319,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/1cuk_graph-pp.dimacs/run1,
